Date,Price,Open,High,Low,Change %
23-Dec-20,1.2185,1.2163,1.4296,1.4103,0.64%
24-Dec-20,1.2186,1.2188,1.4312,1.4142,-0.46%
25-Dec-20,1.2204,1.2186,1.4341,1.4127,-0.66%
28-Dec-20,1.2214,1.2202,1.4442,1.4339,-0.37%
29-Dec-20,1.2247,1.2217,1.4423,1.4304,0.68%
30-Dec-20,1.2295,1.2248,1.4329,1.4191,-0.01%
31-Dec-20,1.2214,1.2299,1.4342,1.4127,0.69%
1-Jan-21,1.2212,1.2216,1.4221,1.4074,0.32%
4-Jan-21,1.2248,1.2231,1.4456,1.4156,-1.89%
5-Jan-21,1.2294,1.2247,1.4501,1.4379,0.17%
6-Jan-21,1.2325,1.2296,1.4432,1.432,0.48%
7-Jan-21,1.227,1.2327,1.4553,1.4323,-1.10%
8-Jan-21,1.2218,1.2273,1.4651,1.4476,-0.47%
11-Jan-21,1.2149,1.2217,1.4695,1.4564,-0.78%
12-Jan-21,1.2207,1.2152,1.4698,1.4563,0.78%
13-Jan-21,1.2157,1.2208,1.4659,1.4556,-0.41%
14-Jan-21,1.2156,1.2157,1.4645,1.4454,1.01%
15-Jan-21,1.2078,1.2155,1.4514,1.4322,1.24%
18-Jan-21,1.2076,1.2085,1.446,1.4307,-0.57%
19-Jan-21,1.2128,1.2078,1.4425,1.4284,0.81%
20-Jan-21,1.2104,1.2127,1.4314,1.4257,-0.31%
21-Jan-21,1.2162,1.2106,1.4325,1.4126,1.31%
22-Jan-21,1.2167,1.2164,1.4207,1.4066,0.37%
25-Jan-21,1.2137,1.2168,1.412,1.4013,-0.12%
26-Jan-21,1.216,1.2138,1.4133,1.4,0.38%
27-Jan-21,1.2108,1.216,1.4144,1.3969,-0.73%
28-Jan-21,1.2121,1.2109,1.4348,1.4134,-1.11%
29-Jan-21,1.2136,1.2121,1.4327,1.4205,0.48%
1-Feb-21,1.2059,1.214,1.4288,1.4194,0.06%
2-Feb-21,1.2042,1.2059,1.424,1.4118,0.59%
3-Feb-21,1.2034,1.2044,1.4245,1.4047,0.23%
4-Feb-21,1.1962,1.2033,1.4342,1.4067,-0.86%
5-Feb-21,1.2042,1.1964,1.4278,1.4123,0.32%
8-Feb-21,1.2048,1.2042,1.4425,1.4172,-1.46%
9-Feb-21,1.2117,1.2048,1.4414,1.4268,0.30%
10-Feb-21,1.2116,1.2119,1.4443,1.4255,0.38%
11-Feb-21,1.2128,1.2118,1.459,1.431,-1.59%
12-Feb-21,1.2118,1.213,1.4903,1.4512,-1.91%
15-Feb-21,1.2127,1.2123,1.4942,1.4776,-0.03%
16-Feb-21,1.2104,1.213,1.4892,1.4753,0.01%
17-Feb-21,1.2036,1.2107,1.4905,1.4763,0.17%
18-Feb-21,1.2088,1.2037,1.4881,1.4802,-0.15%
19-Feb-21,1.2117,1.2091,1.4883,1.4769,0.32%
22-Feb-21,1.2154,1.2117,1.4796,1.4632,0.91%
23-Feb-21,1.2149,1.2155,1.4659,1.4493,0.43%
24-Feb-21,1.2164,1.215,1.4629,1.4524,0.17%
25-Feb-21,1.2176,1.2163,1.4589,1.4533,0.03%
26-Feb-21,1.2074,1.2176,1.465,1.4504,0.23%
1-Mar-21,1.2047,1.2079,1.4546,1.4325,1.26%
2-Mar-21,1.2089,1.2049,1.4354,1.4204,0.72%
3-Mar-21,1.2062,1.2091,1.4422,1.4157,-1.37%
4-Mar-21,1.1966,1.2063,1.4507,1.4392,-0.39%
5-Mar-21,1.1917,1.1968,1.4516,1.4363,0.33%
8-Mar-21,1.1843,1.1922,1.4521,1.4411,-0.25%
9-Mar-21,1.1898,1.1847,1.452,1.4375,0.29%
10-Mar-21,1.1925,1.19,1.4484,1.4417,-0.32%
11-Mar-21,1.1984,1.1928,1.4491,1.4292,1.24%
12-Mar-21,1.1952,1.1983,1.4346,1.4243,-0.20%
15-Mar-21,1.1928,1.1952,1.4351,1.4209,0.77%
16-Mar-21,1.19,1.1929,1.4248,1.4152,0.01%
17-Mar-21,1.1978,1.1906,1.4272,1.4194,-0.06%
18-Mar-21,1.1915,1.1979,1.4248,1.4062,0.45%
19-Mar-21,1.1903,1.1915,1.4234,1.4114,0.28%
22-Mar-21,1.1931,1.1899,1.4148,1.4051,0.11%
23-Mar-21,1.1849,1.1935,1.4151,1.4047,0.18%
24-Mar-21,1.1812,1.1851,1.4116,1.402,0.01%
25-Mar-21,1.1812,1.1813,1.4196,1.4055,-0.64%
